# seq no., kick, snar, hclos, hopen, ltom, mtom, htom, cras, ride, duration, tempo, timesig, pos_in_bar, guitar, d_g_diff, y
9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.325521, 0, 0.0130208, 0.0130208
9, 1, 0, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.36875, 0, 0.00442708, 0.00442708
9, 0, 0, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.501042, 0, 0.00572917, 0.00572917
9, 0, 1, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.61875, 0, 0.0046875, 0.0046875
9, 0, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.754167, 0, 0.00963542, 0.00963542
9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.816146, 0, 0.00364583, 0.00364583
9, 1, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.872396, 0, 0.00286458, 0.00286458
9, 1, 0, 0, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.941667, 0, 0.00729167, 0.00729167
10, 0, 1, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0, 0, 0.00104167, 0.00104167
10, 0, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.11875, 0, -0.00208333, -0.00208333
10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.174479, 0, -0.0130208, -0.0130208
10, 0, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.244792, 0, -0.00520833, -0.00520833
10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.304167, 0, -0.00833333, -0.00833333
10, 0, 0, 1, 0, 1, 0, 0, 0, 0, 62.5, 138, 1, 0.365104, 0, -0.00833333, -0.00833333
10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.445312, 0, 0.0078125, 0.0078125
10, 0, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.488021, 0, -0.00625, -0.00625
10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.569792, 0, 0.00729167, 0.00729167
10, 0, 1, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.596354, 0, -0.0177083, -0.0177083
10, 1, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.741146, 0, -0.00234375, -0.00234375
10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.807292, 0, -0.00520833, -0.00520833
10, 1, 0, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.856771, 0, -0.00677083, -0.00677083
10, 0, 1, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.99375, 0, -0.00208333, -0.00208333
11, 0, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.107292, 0, -0.00598958, -0.00598958
11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.179167, 0, -0.00833333, -0.00833333
11, 0, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.236458, 0, -0.00546875, -0.00546875
11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.308854, 0, -0.00364583, -0.00364583
11, 1, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.349479, 0, -0.0101563, -0.0101562
11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.43125, 0, -0.00625, -0.00625
11, 0, 1, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.484375, 0, -0.0109375, -0.0109375
11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.621875, 0, -0.003125, -0.003125
11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.667708, 0, 0.00078125, 0.00078125
11, 1, 1, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.722396, 0, -0.0148438, -0.0148437
11, 1, 0, 0, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.869792, 0, -0.00390625, -0.00390625
11, 0, 1, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.977604, 0, -0.0111979, -0.0111979
12, 0, 0, 1, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.0921875, 0, 0.0296875, 0.0296875
12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.129167, 0, 0.00416667, 0.00416667
12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.173438, 0, -0.0140625, -0.0140625
12, 0, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.225, 0, -0.0132813, -0.0132813
12, 0, 1, 1, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.299479, 0, 0.00833333, 0.00833333
12, 1, 0, 0, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.358854, 0, -0.009375, -0.009375
12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.433854, 0, -0.00364583, -0.00364583
12, 0, 1, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.482292, 0, -0.0127604, -0.0127604
12, 0, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.598437, 0, -0.0143229, -0.0143229
12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.675, 0, 0.00625, 0.00625
12, 1, 1, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.722396, 0, -0.0166667, -0.0166667
12, 1, 0, 0, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.869792, 0, -0.00416667, -0.00416667
12, 0, 1, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.985937, 0, 0.00859375, 0.00859375
13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.0885417, 0, 0.0260417, 0.0260417
13, 0, 0, 1, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.135417, 0, 0.0104167, 0.0104167
13, 0, 1, 0, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.159375, 0, -0.000520833, -0.000520833
13, 1, 0, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.252083, 0, 0.0145833, 0.0145833
13, 0, 0, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.388021, 0, 0.0195312, 0.0195312
13, 0, 1, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.507292, 0, 0.015625, 0.015625
13, 0, 0, 1, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.639063, 0, 0.0140625, 0.0140625
13, 0, 1, 0, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.657812, 0, -0.0117188, -0.0117188
13, 1, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.754167, 0, 0.0122396, 0.0122396
13, 1, 0, 0, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.829687, 0, 0.0195312, 0.0195312
13, 0, 1, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.890625, 0, 0.0210937, 0.0210938
14, 0, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0, 0, 0.00859375, 0.00859375
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.0765625, 0, 0.0140625, 0.0140625
14, 0, 0, 1, 0, 0, 0, 0, 0, 1, 62.5, 138, 1, 0.128125, 0, 0.00911458, 0.00911458
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 62.5, 138, 1, 0.196354, 0, 0.00885417, 0.00885417
14, 1, 0, 1, 0, 0, 0, 0, 1, 0, 125, 138, 1, 0.238021, 0, -0.00104167, -0.00104167
14, 0, 0, 1, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.370313, 0, 0.00598958, 0.00598958
14, 0, 1, 0, 0, 0, 0, 0, 0, 1, 125, 138, 1, 0.504687, 0, 0.00572917, 0.00572917
14, 0, 0, 1, 0, 0, 0, 0, 0, 0, 125, 138, 1, 0.614062, 0, -0.0109375, -0.0109375
